Chirp,ID,Start,End,Night,Call,Syllables,Audio
BKB12_223,BKB,2150932,2155955,1,2,4,BKB_n2_1.WAV
BKB12_224,BKB,2159045,2163913,1,2,4,BKB_n2_1.WAV
BKB12_225,BKB,2167007,2172095,1,2,4,BKB_n2_1.WAV
BKB12_226,BKB,2175242,2180110,1,2,4,BKB_n2_1.WAV
BKB12_227,BKB,2183009,2187902,1,2,4,BKB_n2_1.WAV
BKB12_228,BKB,2191460,2198034,1,2,5,BKB_n2_1.WAV
BKB12_229,BKB,2200781,2205669,1,2,4,BKB_n2_1.WAV
BKB12_230,BKB,2208836,2213707,1,2,4,BKB_n2_1.WAV
BKB12_231,BKB,2216545,2221485,1,2,4,BKB_n2_1.WAV
BKB12_232,BKB,2224708,2229643,1,2,4,BKB_n2_1.WAV
BKB12_233,BKB,2232563,2237474,1,2,4,BKB_n2_1.WAV
BKB12_234,BKB,2240758,2245715,1,2,4,BKB_n2_1.WAV
BKB12_235,BKB,2248622,2253627,1,2,4,BKB_n2_1.WAV
BKB12_236,BKB,2256618,2261501,1,2,4,BKB_n2_1.WAV
BKB12_237,BKB,2264767,2269665,1,2,4,BKB_n2_1.WAV
BKB12_238,BKB,2272638,2277545,1,2,4,BKB_n2_1.WAV
BKB12_239,BKB,2281237,2286148,1,2,4,BKB_n2_1.WAV
BKB12_240,BKB,2290043,2294960,1,2,4,BKB_n2_1.WAV
BKB12_241,BKB,2298169,2303152,1,2,4,BKB_n2_1.WAV
BKB12_242,BKB,2305730,2310784,1,2,4,BKB_n2_1.WAV
BKB12_243,BKB,2313565,2318588,1,2,4,BKB_n2_1.WAV
BKB12_244,BKB,2321108,2326066,1,2,4,BKB_n2_1.WAV
BKB12_245,BKB,2329381,2336081,1,2,5,BKB_n2_1.WAV
BKB12_246,BKB,2338824,2343609,1,2,4,BKB_n2_1.WAV
BKB12_247,BKB,2346984,2351942,1,2,4,BKB_n2_1.WAV
BKB12_248,BKB,2355570,2362314,1,2,5,BKB_n2_1.WAV
BKB12_249,BKB,2365105,2370065,1,2,4,BKB_n2_1.WAV
BKB12_250,BKB,2373219,2378129,1,2,4,BKB_n2_1.WAV
BKB12_251,BKB,2381281,2386313,1,2,4,BKB_n2_1.WAV
BKB12_252,BKB,2389358,2394242,1,2,4,BKB_n2_1.WAV
BKB12_253,BKB,2397394,2402404,1,2,4,BKB_n2_1.WAV
BKB12_254,BKB,2405836,2410622,1,2,4,BKB_n2_1.WAV
BKB12_255,BKB,2413886,2418828,1,2,4,BKB_n2_1.WAV
BKB12_256,BKB,2422242,2427103,1,2,4,BKB_n2_1.WAV
BKB12_257,BKB,2429768,2434747,1,2,4,BKB_n2_1.WAV
BKB12_258,BKB,2437660,2442582,1,2,4,BKB_n2_1.WAV
BKB12_259,BKB,2445526,2450404,1,2,4,BKB_n2_1.WAV
BKB12_260,BKB,2453344,2458217,1,2,4,BKB_n2_1.WAV
BKB12_261,BKB,2461354,2466345,1,2,4,BKB_n2_1.WAV
BKB12_262,BKB,2469345,2474261,1,2,4,BKB_n2_1.WAV
BKB12_263,BKB,2477381,2482401,1,2,4,BKB_n2_1.WAV
BKB12_264,BKB,2485584,2490526,1,2,4,BKB_n2_1.WAV
BKB12_265,BKB,2494032,2499016,1,2,4,BKB_n2_1.WAV
BKB12_266,BKB,2502458,2509179,1,2,5,BKB_n2_1.WAV
BKB12_267,BKB,2512443,2517176,1,2,4,BKB_n2_1.WAV
BKB12_268,BKB,2520598,2525509,1,2,4,BKB_n2_1.WAV
BKB12_269,BKB,2528304,2533317,1,2,4,BKB_n2_1.WAV
BKB12_270,BKB,2536046,2540953,1,2,4,BKB_n2_1.WAV
BKB12_271,BKB,2544010,2548840,1,2,4,BKB_n2_1.WAV
BKB12_272,BKB,2552012,2557616,1,2,4,BKB_n2_1.WAV
BKB12_273,BKB,2561238,2567966,1,2,5,BKB_n2_1.WAV
BKB12_274,BKB,2571205,2576104,1,2,4,BKB_n2_1.WAV
BKB12_275,BKB,2580167,2586956,1,2,5,BKB_n2_1.WAV
BKB12_276,BKB,2590218,2595063,1,2,4,BKB_n2_1.WAV
BKB12_277,BKB,2598400,2603356,1,2,4,BKB_n2_1.WAV
BKB12_278,BKB,2606438,2611409,1,2,4,BKB_n2_1.WAV
BKB12_279,BKB,2614590,2619572,1,2,4,BKB_n2_1.WAV
BKB12_280,BKB,2622863,2627806,1,2,4,BKB_n2_1.WAV
BKB12_281,BKB,2631069,2635975,1,2,4,BKB_n2_1.WAV
BKB12_282,BKB,2643836,2648717,1,2,4,BKB_n2_1.WAV
BKB12_283,BKB,2653792,2660481,1,2,5,BKB_n2_1.WAV
BKB12_284,BKB,2664299,2669326,1,2,4,BKB_n2_1.WAV
BKB12_285,BKB,2673113,2677983,1,2,4,BKB_n2_1.WAV
BKB12_286,BKB,2682281,2687807,1,2,4,BKB_n2_1.WAV
BKB12_287,BKB,2692432,2697406,1,2,4,BKB_n2_1.WAV
BKB12_288,BKB,2701704,2708589,1,2,5,BKB_n2_1.WAV
BKB12_289,BKB,2711933,2717076,1,2,4,BKB_n2_1.WAV
BKB12_290,BKB,2720965,2725973,1,2,4,BKB_n2_1.WAV
BKB12_291,BKB,2729847,2736595,1,2,5,BKB_n2_1.WAV
BKB12_292,BKB,2740044,2744907,1,2,4,BKB_n2_1.WAV
BKB12_293,BKB,2748367,2755245,1,2,5,BKB_n2_1.WAV
BKB12_294,BKB,2758582,2763610,1,2,4,BKB_n2_1.WAV
BKB12_295,BKB,2768078,2774711,1,2,5,BKB_n2_1.WAV
BKB12_296,BKB,2778228,2783090,1,2,4,BKB_n2_1.WAV
BKB12_297,BKB,2786399,2793189,1,2,5,BKB_n2_1.WAV
BKB12_298,BKB,2796770,2803642,1,2,5,BKB_n2_1.WAV
BKB12_299,BKB,2807160,2813816,1,2,5,BKB_n2_1.WAV
BKB12_300,BKB,2817015,2822004,1,2,4,BKB_n2_1.WAV
BKB12_301,BKB,2825257,2830149,1,2,4,BKB_n2_1.WAV
BKB12_302,BKB,2833521,2838381,1,2,4,BKB_n2_1.WAV
BKB12_303,BKB,2841798,2846759,1,2,4,BKB_n2_1.WAV
BKB12_304,BKB,2849989,2855080,1,2,4,BKB_n2_1.WAV
BKB12_305,BKB,2857984,2862989,1,2,4,BKB_n2_1.WAV
BKB12_306,BKB,2865682,2870635,1,2,4,BKB_n2_1.WAV
BKB12_307,BKB,2873514,2878574,1,2,4,BKB_n2_1.WAV
BKB12_308,BKB,2882000,2886906,1,2,4,BKB_n2_1.WAV
BKB12_309,BKB,2890045,2895072,1,2,4,BKB_n2_1.WAV
BKB12_310,BKB,2898343,2905155,1,2,5,BKB_n2_1.WAV
BKB12_311,BKB,2908041,2913044,1,2,4,BKB_n2_1.WAV
BKB12_312,BKB,2916405,2923182,1,2,5,BKB_n2_1.WAV
BKB12_313,BKB,2925943,2930735,1,2,4,BKB_n2_1.WAV
BKB12_314,BKB,2934215,2940977,1,2,5,BKB_n2_1.WAV
BKB12_315,BKB,2944225,2949286,1,2,4,BKB_n2_1.WAV
BKB12_316,BKB,2952146,2959064,1,2,5,BKB_n2_1.WAV
BKB12_317,BKB,2961687,2966594,1,2,4,BKB_n2_1.WAV
BKB12_318,BKB,2969914,2974820,1,2,4,BKB_n2_1.WAV
BKB12_319,BKB,2978429,2983863,1,2,4,BKB_n2_1.WAV
BKB12_320,BKB,3056294,3060933,1,2,3,BKB_n2_1.WAV
BKB12_321,BKB,3065731,3071315,1,2,4,BKB_n2_1.WAV
BKB12_322,BKB,3074855,3080097,1,2,4,BKB_n2_1.WAV
BKB12_323,BKB,3083657,3089106,1,2,4,BKB_n2_1.WAV
BKB12_324,BKB,3093315,3100112,1,2,5,BKB_n2_1.WAV
BKB12_325,BKB,3103595,3108305,1,2,4,BKB_n2_1.WAV
BKB12_326,BKB,3112103,3117089,1,2,4,BKB_n2_1.WAV
BKB12_327,BKB,3120667,3125777,1,2,4,BKB_n2_1.WAV
BKB12_328,BKB,3129181,3134058,1,2,4,BKB_n2_1.WAV
BKB12_329,BKB,3138155,3143766,1,2,4,BKB_n2_1.WAV
BKB12_330,BKB,3147661,3153339,1,2,4,BKB_n2_1.WAV
BKB12_331,BKB,3156657,3162063,1,2,4,BKB_n2_1.WAV
BKB12_332,BKB,3165393,3170397,1,2,4,BKB_n2_1.WAV
BKB12_333,BKB,3173611,3178598,1,2,4,BKB_n2_1.WAV
BKB12_334,BKB,3181860,3186800,1,2,4,BKB_n2_1.WAV
BKB12_335,BKB,3190016,3195065,1,2,4,BKB_n2_1.WAV
BKB12_336,BKB,3198335,3203232,1,2,4,BKB_n2_1.WAV
BKB12_337,BKB,3206884,3213484,1,2,5,BKB_n2_1.WAV
BKB12_338,BKB,3217151,3223797,1,2,5,BKB_n2_1.WAV
BKB12_339,BKB,3226461,3231205,1,2,4,BKB_n2_1.WAV
BKB12_340,BKB,3234498,3239425,1,2,4,BKB_n2_1.WAV
BKB12_341,BKB,3242530,3247342,1,2,4,BKB_n2_1.WAV
BKB12_342,BKB,3250670,3255625,1,2,4,BKB_n2_1.WAV
BKB12_343,BKB,3259148,3264097,1,2,4,BKB_n2_1.WAV
BKB12_344,BKB,3267449,3272408,1,2,4,BKB_n2_1.WAV
BKB12_345,BKB,3275389,3280462,1,2,4,BKB_n2_1.WAV
BKB12_346,BKB,3283845,3288884,1,2,4,BKB_n2_1.WAV
BKB12_347,BKB,3291929,3296886,1,2,4,BKB_n2_1.WAV
BKB12_348,BKB,3299641,3304385,1,2,4,BKB_n2_1.WAV
BKB12_349,BKB,3307609,3312637,1,2,4,BKB_n2_1.WAV
BKB12_350,BKB,3315889,3320787,1,2,4,BKB_n2_1.WAV
LPL21_0,LPL,76888,83159,2,1,5,LPL_2.WAV
LPL21_1,LPL,87582,93511,2,1,5,LPL_2.WAV
LPL21_2,LPL,97675,103864,2,1,5,LPL_2.WAV
LPL21_3,LPL,108349,114675,2,1,5,LPL_2.WAV
LPL21_4,LPL,120060,126147,2,1,5,LPL_2.WAV
LPL21_5,LPL,130461,136929,2,1,5,LPL_2.WAV
LPL21_6,LPL,141439,147947,2,1,5,LPL_2.WAV
LPL21_7,LPL,151738,158098,2,1,5,LPL_2.WAV
LPL21_8,LPL,162243,168661,2,1,5,LPL_2.WAV
LPL21_9,LPL,172638,178865,2,1,5,LPL_2.WAV
LPL21_10,LPL,183376,189725,2,1,5,LPL_2.WAV
LPL21_11,LPL,202633,209095,2,1,5,LPL_2.WAV
LPL21_12,LPL,216060,220744,2,1,4,LPL_2.WAV
LPL21_13,LPL,225423,232022,2,1,5,LPL_2.WAV
LPL21_14,LPL,236322,242777,2,1,5,LPL_2.WAV
LPL21_15,LPL,247918,254219,2,1,5,LPL_2.WAV
LPL21_16,LPL,259428,265819,2,1,5,LPL_2.WAV
LPL21_17,LPL,270297,276564,2,1,5,LPL_2.WAV
LPL21_18,LPL,280958,287257,2,1,5,LPL_2.WAV
LPL21_19,LPL,291620,297854,2,1,5,LPL_2.WAV
LPL21_20,LPL,301770,308003,2,1,5,LPL_2.WAV
LPL21_21,LPL,311660,318085,2,1,5,LPL_2.WAV
LPL21_22,LPL,321794,328136,2,1,5,LPL_2.WAV
LPL21_23,LPL,332844,338971,2,1,5,LPL_2.WAV
LPL21_24,LPL,343460,349959,2,1,5,LPL_2.WAV
LPL21_25,LPL,353817,360093,2,1,5,LPL_2.WAV
LPL21_26,LPL,364486,370672,2,1,5,LPL_2.WAV
LPL21_27,LPL,374021,380478,2,1,5,LPL_2.WAV
LPL21_28,LPL,387325,393761,2,1,5,LPL_2.WAV
LPL21_29,LPL,398376,404880,2,1,5,LPL_2.WAV
LPL21_30,LPL,409381,415949,2,1,5,LPL_2.WAV
LPL21_31,LPL,419669,426238,2,1,5,LPL_2.WAV
LPL21_32,LPL,430525,434984,2,1,4,LPL_2.WAV
LPL21_33,LPL,440731,447314,2,1,5,LPL_2.WAV
LPL21_34,LPL,451682,457871,2,1,5,LPL_2.WAV
LPL21_35,LPL,462653,469126,2,1,5,LPL_2.WAV
LPL21_36,LPL,473005,479340,2,1,5,LPL_2.WAV
LPL21_37,LPL,482758,489309,2,1,5,LPL_2.WAV
LPL21_38,LPL,493809,499850,2,1,5,LPL_2.WAV
LPL21_39,LPL,504389,510774,2,1,5,LPL_2.WAV
LPL21_40,LPL,515009,521319,2,1,5,LPL_2.WAV
LPL21_41,LPL,525549,533833,2,1,6,LPL_2.WAV
LPL21_42,LPL,537715,543966,2,1,5,LPL_2.WAV
LPL21_43,LPL,548524,554951,2,1,5,LPL_2.WAV
LPL21_44,LPL,559494,565477,2,1,5,LPL_2.WAV
LPL21_45,LPL,569572,575899,2,1,5,LPL_2.WAV
LPL21_46,LPL,579277,585573,2,1,5,LPL_2.WAV
LPL21_47,LPL,589374,595798,2,1,5,LPL_2.WAV
LPL21_48,LPL,601583,607861,2,1,5,LPL_2.WAV
LPL21_49,LPL,611450,617757,2,1,5,LPL_2.WAV
LPL21_50,LPL,621548,627909,2,1,5,LPL_2.WAV
LPL21_51,LPL,632094,638428,2,1,5,LPL_2.WAV
LPL21_52,LPL,642374,648739,2,1,5,LPL_2.WAV
LPL21_53,LPL,653297,659543,2,1,5,LPL_2.WAV
LPL21_54,LPL,665112,671513,2,1,5,LPL_2.WAV
LPL21_55,LPL,675904,682171,2,1,5,LPL_2.WAV
LPL21_56,LPL,686448,693041,2,1,5,LPL_2.WAV
LPL21_57,LPL,697681,704012,2,1,5,LPL_2.WAV
LPL21_58,LPL,708679,715092,2,1,5,LPL_2.WAV
LPL21_59,LPL,719552,725860,2,1,5,LPL_2.WAV
LPL21_60,LPL,731278,737716,2,1,5,LPL_2.WAV
LPL21_61,LPL,742325,748960,2,1,5,LPL_2.WAV
LPL21_62,LPL,752821,759243,2,1,5,LPL_2.WAV
LPL21_63,LPL,764063,770345,2,1,5,LPL_2.WAV
LPL21_64,LPL,773977,780543,2,1,5,LPL_2.WAV
LPL21_65,LPL,787818,794223,2,1,5,LPL_2.WAV
LPL21_66,LPL,800970,807496,2,1,5,LPL_2.WAV
LPL21_67,LPL,813222,819705,2,1,5,LPL_2.WAV
LPL21_68,LPL,824472,831024,2,1,5,LPL_2.WAV
LPL21_69,LPL,834830,841305,2,1,5,LPL_2.WAV
LPL21_70,LPL,846423,852795,2,1,5,LPL_2.WAV
LPL21_71,LPL,858929,865261,2,1,5,LPL_2.WAV
LPL21_72,LPL,870616,877003,2,1,5,LPL_2.WAV
LPL21_73,LPL,880455,887050,2,1,5,LPL_2.WAV
LPL21_74,LPL,890435,896907,2,1,5,LPL_2.WAV
LPL21_75,LPL,901867,908390,2,1,5,LPL_2.WAV
LPL21_76,LPL,911907,918378,2,1,5,LPL_2.WAV
LPL21_77,LPL,922786,929156,2,1,5,LPL_2.WAV
LPL21_78,LPL,933259,939581,2,1,5,LPL_2.WAV
LPL21_79,LPL,946685,953367,2,1,5,LPL_2.WAV
LPL21_80,LPL,958891,965452,2,1,5,LPL_2.WAV
LPL21_81,LPL,970115,976797,2,1,5,LPL_2.WAV
LPL21_82,LPL,982803,989225,2,1,5,LPL_2.WAV
LPL21_83,LPL,993488,999859,2,1,5,LPL_2.WAV
LPL21_84,LPL,1004933,1011328,2,1,5,LPL_2.WAV
LPL21_85,LPL,1016044,1022418,2,1,5,LPL_2.WAV
LPL21_86,LPL,1026901,1031482,2,1,4,LPL_2.WAV
LPL21_87,LPL,1036677,1043282,2,1,5,LPL_2.WAV
LPL21_88,LPL,1047007,1053698,2,1,5,LPL_2.WAV
LPL21_89,LPL,1058149,1064557,2,1,5,LPL_2.WAV
LPL21_90,LPL,1067007,1068830,2,1,2,LPL_2.WAV
LPL21_91,LPL,1072991,1079510,2,1,5,LPL_2.WAV
LPL21_92,LPL,1083880,1090374,2,1,5,LPL_2.WAV
LPL21_93,LPL,1095406,1101824,2,1,5,LPL_2.WAV
LPL21_94,LPL,1107648,1114287,2,1,5,LPL_2.WAV
LPL21_95,LPL,1119189,1125531,2,1,5,LPL_2.WAV
LPL21_96,LPL,1129522,1135832,2,1,5,LPL_2.WAV
LPL21_97,LPL,1139772,1145989,2,1,5,LPL_2.WAV
LPL21_98,LPL,1150043,1156559,2,1,5,LPL_2.WAV
LPL21_99,LPL,1160587,1166973,2,1,5,LPL_2.WAV
LPL21_100,LPL,1170660,1176805,2,1,5,LPL_2.WAV
LPL21_101,LPL,1180664,1187095,2,1,5,LPL_2.WAV
LPL21_102,LPL,1190917,1197212,2,1,5,LPL_2.WAV
LPL21_103,LPL,1201880,1206259,2,1,4,LPL_2.WAV
LPL21_104,LPL,1213821,1220341,2,1,5,LPL_2.WAV
LPL21_105,LPL,1229325,1235838,2,1,5,LPL_2.WAV
LPL21_106,LPL,1240004,1246634,2,1,5,LPL_2.WAV
LPL21_107,LPL,1250612,1257265,2,1,5,LPL_2.WAV
LPL21_108,LPL,1262291,1270695,2,1,6,LPL_2.WAV
LPL21_109,LPL,1275483,1282009,2,1,5,LPL_2.WAV
LPL21_110,LPL,1286732,1293234,2,1,5,LPL_2.WAV
LPL21_111,LPL,1297841,1304297,2,1,5,LPL_2.WAV
LPL21_112,LPL,1307392,1313915,2,1,5,LPL_2.WAV
LPL21_113,LPL,1317816,1324126,2,1,5,LPL_2.WAV
LPL21_114,LPL,1328402,1334790,2,1,5,LPL_2.WAV
LPL21_115,LPL,1338406,1344935,2,1,5,LPL_2.WAV
LPL21_116,LPL,1349688,1356131,2,1,5,LPL_2.WAV
LPL21_117,LPL,1361917,1368310,2,1,5,LPL_2.WAV
LPL21_118,LPL,1372835,1379524,2,1,5,LPL_2.WAV
LPL21_119,LPL,1383148,1389686,2,1,5,LPL_2.WAV
LPL21_120,LPL,1393380,1399783,2,1,5,LPL_2.WAV
LPL21_121,LPL,1403872,1410205,2,1,5,LPL_2.WAV
LPL21_122,LPL,1413329,1419845,2,1,5,LPL_2.WAV
LPL21_123,LPL,1423829,1430095,2,1,5,LPL_2.WAV
LPL21_124,LPL,1433699,1440119,2,1,5,LPL_2.WAV
LPL21_125,LPL,1443801,1450054,2,1,5,LPL_2.WAV
LPL21_126,LPL,1453338,1459795,2,1,5,LPL_2.WAV
LPL21_127,LPL,1463069,1469433,2,1,5,LPL_2.WAV
LPL21_128,LPL,1496469,1499039,2,1,3,LPL_2.WAV
LPL21_129,LPL,1510525,1513137,2,1,3,LPL_2.WAV
LPL21_130,LPL,1520412,1523439,2,1,3,LPL_2.WAV
LPL21_131,LPL,1529137,1531926,2,1,3,LPL_2.WAV
LPL21_132,LPL,1536352,1541992,2,1,4,LPL_2.WAV
LPL21_133,LPL,1547132,1553867,2,1,5,LPL_2.WAV
LPL21_134,LPL,1559347,1565933,2,1,5,LPL_2.WAV
LPL21_135,LPL,1570517,1577188,2,1,5,LPL_2.WAV
LPL21_136,LPL,1581497,1588176,2,1,5,LPL_2.WAV
LPL21_137,LPL,1592929,1597532,2,1,4,LPL_2.WAV
LPL21_138,LPL,1604312,1610943,2,1,5,LPL_2.WAV
LPL21_139,LPL,1615638,1620293,2,1,4,LPL_2.WAV
LPL21_140,LPL,1625755,1632315,2,1,5,LPL_2.WAV
LPL21_141,LPL,1636900,1643449,2,1,5,LPL_2.WAV
LPL21_142,LPL,1647335,1653791,2,1,5,LPL_2.WAV
LPL21_143,LPL,1659008,1665536,2,1,5,LPL_2.WAV
LPL21_144,LPL,1669464,1676036,2,1,5,LPL_2.WAV
LPL21_145,LPL,1680178,1686772,2,1,5,LPL_2.WAV
LPL21_146,LPL,1691034,1697359,2,1,5,LPL_2.WAV
LPL21_147,LPL,1701434,1707954,2,1,5,LPL_2.WAV
LPL21_148,LPL,1712612,1719070,2,1,5,LPL_2.WAV
LPL21_149,LPL,1723912,1730108,2,1,5,LPL_2.WAV
LPL21_150,LPL,1733784,1740316,2,1,5,LPL_2.WAV
LPL21_151,LPL,1744400,1750991,2,1,5,LPL_2.WAV
LPL21_152,LPL,1754484,1761010,2,1,5,LPL_2.WAV
LPL21_153,LPL,1764892,1771265,2,1,5,LPL_2.WAV
LPL21_154,LPL,1774458,1780890,2,1,5,LPL_2.WAV
LPL21_155,LPL,1785572,1791880,2,1,5,LPL_2.WAV
LPL21_156,LPL,1795111,1796929,2,1,2,LPL_2.WAV
LPL21_157,LPL,1800248,1806848,2,1,5,LPL_2.WAV
LPL21_158,LPL,1809835,1816395,2,1,5,LPL_2.WAV
LPL21_159,LPL,1820463,1826729,2,1,5,LPL_2.WAV
LPL21_160,LPL,1830289,1837039,2,1,5,LPL_2.WAV
LPL21_161,LPL,1842215,1848854,2,1,5,LPL_2.WAV
LPL21_162,LPL,1852132,1858386,2,1,5,LPL_2.WAV
LPL21_163,LPL,1862641,1868797,2,1,5,LPL_2.WAV
LPL21_164,LPL,1872867,1879334,2,1,5,LPL_2.WAV
LPL21_165,LPL,1883078,1889343,2,1,5,LPL_2.WAV
LPL21_166,LPL,1893098,1899657,2,1,5,LPL_2.WAV
LPL21_167,LPL,1905496,1912012,2,1,5,LPL_2.WAV
LPL21_168,LPL,1916861,1923221,2,1,5,LPL_2.WAV
LPL21_169,LPL,1927403,1933930,2,1,5,LPL_2.WAV
LPL21_170,LPL,1937781,1944072,2,1,5,LPL_2.WAV
LPL21_171,LPL,1948431,1954741,2,1,5,LPL_2.WAV
LPL21_172,LPL,1959990,1966367,2,1,5,LPL_2.WAV
LPL21_173,LPL,1970129,1976531,2,1,5,LPL_2.WAV
LPL21_174,LPL,1986987,1993557,2,1,5,LPL_2.WAV
LPL21_175,LPL,1999372,2005764,2,1,5,LPL_2.WAV
LPL21_176,LPL,2010734,2017339,2,1,5,LPL_2.WAV
LPL21_177,LPL,2021843,2027883,2,1,5,LPL_2.WAV
LPL21_178,LPL,2034374,2040921,2,1,5,LPL_2.WAV
LPL21_179,LPL,2044526,2050909,2,1,5,LPL_2.WAV
LPL21_180,LPL,2054544,2061141,2,1,5,LPL_2.WAV
LPL21_181,LPL,2066163,2072497,2,1,5,LPL_2.WAV
LPL21_182,LPL,2076870,2083128,2,1,5,LPL_2.WAV
LPL21_183,LPL,2087353,2093558,2,1,5,LPL_2.WAV
LPL21_184,LPL,2097413,2103845,2,1,5,LPL_2.WAV
LPL21_185,LPL,2108616,2114983,2,1,5,LPL_2.WAV
LPL21_186,LPL,2121856,2128344,2,1,5,LPL_2.WAV
LPL21_187,LPL,2132395,2138976,2,1,5,LPL_2.WAV
LPL21_188,LPL,2143376,2149808,2,1,5,LPL_2.WAV
LPL21_189,LPL,2154262,2160614,2,1,5,LPL_2.WAV
LPL21_190,LPL,2164250,2170639,2,1,5,LPL_2.WAV
LPL21_191,LPL,2175489,2181934,2,1,5,LPL_2.WAV
LPL21_192,LPL,2186289,2192591,2,1,5,LPL_2.WAV
LPL21_193,LPL,2197206,2203655,2,1,5,LPL_2.WAV
LPL21_194,LPL,2208102,2214629,2,1,5,LPL_2.WAV
LPL21_195,LPL,2218978,2225534,2,1,5,LPL_2.WAV
LPL21_196,LPL,2229078,2235642,2,1,5,LPL_2.WAV
LPL21_197,LPL,2238692,2245006,2,1,5,LPL_2.WAV
LPL21_198,LPL,2249043,2255374,2,1,5,LPL_2.WAV
LPL21_199,LPL,2258645,2264901,2,1,5,LPL_2.WAV
LPL21_200,LPL,2268698,2275126,2,1,5,LPL_2.WAV
LPL21_201,LPL,2278218,2284681,2,1,5,LPL_2.WAV
LPL21_202,LPL,2288173,2294563,2,1,5,LPL_2.WAV
LPL21_203,LPL,2298699,2304939,2,1,5,LPL_2.WAV
LPL21_204,LPL,2309004,2315434,2,1,5,LPL_2.WAV
LPL21_205,LPL,2318397,2321137,2,1,3,LPL_2.WAV
LPL21_206,LPL,2324958,2331517,2,1,5,LPL_2.WAV
LPL21_207,LPL,2335243,2341596,2,1,5,LPL_2.WAV
LPL21_208,LPL,2346395,2352980,2,1,5,LPL_2.WAV
LPL21_209,LPL,2356943,2363501,2,1,5,LPL_2.WAV
LPL21_210,LPL,2368057,2374550,2,1,5,LPL_2.WAV
LPL21_211,LPL,2378921,2385513,2,1,5,LPL_2.WAV
LPL21_212,LPL,2389296,2395824,2,1,5,LPL_2.WAV
LPL21_213,LPL,2399688,2406118,2,1,5,LPL_2.WAV
LPL21_214,LPL,2411154,2417661,2,1,5,LPL_2.WAV
LPL21_215,LPL,2421654,2428229,2,1,5,LPL_2.WAV
LPL21_216,LPL,2432113,2438697,2,1,5,LPL_2.WAV
LPL21_217,LPL,2443421,2449933,2,1,5,LPL_2.WAV
LPL21_218,LPL,2454227,2460827,2,1,5,LPL_2.WAV
LPL21_219,LPL,2464570,2471197,2,1,5,LPL_2.WAV
LPL21_220,LPL,2474884,2481489,2,1,5,LPL_2.WAV
LPL21_221,LPL,2485095,2491467,2,1,5,LPL_2.WAV
LPL21_222,LPL,2494590,2501245,2,1,5,LPL_2.WAV
LPL21_223,LPL,2504881,2511460,2,1,5,LPL_2.WAV
LPL21_224,LPL,2515323,2517084,2,1,2,LPL_2.WAV
LPL21_225,LPL,2521165,2527785,2,1,5,LPL_2.WAV
LPL21_226,LPL,2533141,2539767,2,1,5,LPL_2.WAV
LPL21_227,LPL,2543493,2549980,2,1,5,LPL_2.WAV
LPL21_228,LPL,2553595,2559904,2,1,5,LPL_2.WAV
LPL21_229,LPL,2565135,2571783,2,1,5,LPL_2.WAV
LPL21_230,LPL,2577208,2583703,2,1,5,LPL_2.WAV
LPL21_231,LPL,2587523,2594137,2,1,5,LPL_2.WAV
LPL21_232,LPL,2597736,2604098,2,1,5,LPL_2.WAV
LPL21_233,LPL,2607718,2614093,2,1,5,LPL_2.WAV
LPL21_234,LPL,2617990,2624426,2,1,5,LPL_2.WAV
LPL21_235,LPL,2628498,2632889,2,1,4,LPL_2.WAV
LPL21_236,LPL,2638856,2643582,2,1,4,LPL_2.WAV
LPL21_237,LPL,2648847,2655538,2,1,5,LPL_2.WAV
LPL21_238,LPL,2659171,2665546,2,1,5,LPL_2.WAV
LPL21_239,LPL,2670833,2677394,2,1,5,LPL_2.WAV
LPL21_240,LPL,2681954,2688356,2,1,5,LPL_2.WAV
LPL21_241,LPL,2692166,2698815,2,1,5,LPL_2.WAV
LPL21_242,LPL,2702190,2708936,2,1,5,LPL_2.WAV
LPL21_243,LPL,2712875,2719486,2,1,5,LPL_2.WAV
LPL21_244,LPL,2723946,2730358,2,1,5,LPL_2.WAV
LPL21_245,LPL,2733365,2740046,2,1,5,LPL_2.WAV
LPL21_246,LPL,2744174,2750239,2,1,5,LPL_2.WAV
LPL21_247,LPL,2754176,2760668,2,1,5,LPL_2.WAV
LPL21_248,LPL,2763966,2770459,2,1,5,LPL_2.WAV
LPL21_249,LPL,2774562,2780860,2,1,5,LPL_2.WAV
LPL21_250,LPL,2783869,2790423,2,1,5,LPL_2.WAV
LPL21_251,LPL,2794238,2800685,2,1,5,LPL_2.WAV
LPL21_252,LPL,2803815,2810232,2,1,5,LPL_2.WAV
LPL21_253,LPL,2814022,2820521,2,1,5,LPL_2.WAV
LPL21_254,LPL,2823768,2830061,2,1,5,LPL_2.WAV
LPL21_255,LPL,2833043,2839759,2,1,5,LPL_2.WAV
LPL21_256,LPL,2842632,2849114,2,1,5,LPL_2.WAV
LPL21_257,LPL,2852140,2858557,2,1,5,LPL_2.WAV
LPL21_258,LPL,2862156,2868642,2,1,5,LPL_2.WAV
LPL21_259,LPL,2871762,2878318,2,1,5,LPL_2.WAV
LPL21_260,LPL,2881312,2887921,2,1,5,LPL_2.WAV
LPL21_261,LPL,2890939,2899241,2,1,6,LPL_2.WAV
LPL21_262,LPL,2902482,2910639,2,1,6,LPL_2.WAV
LPL21_263,LPL,2913610,2920078,2,1,5,LPL_2.WAV
LPL21_264,LPL,2923553,2930009,2,1,5,LPL_2.WAV
